timestamp,zone,temperature,humidity,air_quality,light_level,vent_open_ratio,vent_state,scenario
2026-04-01 16:40:00,Rooftop Lounge,20.68,52.79,799.9,531.5,0.52,Open,normal
2026-04-01 16:50:00,Lobby,21.1,48.53,726.47,388.46,0.3,Partially Open,normal
2026-04-01 16:50:00,Gym,23.2,56.09,874.96,483.06,0.5,Open,normal
2026-04-01 16:50:00,Co-working Space,22.47,48.0,1058.62,410.86,0.29,Partially Open,normal
2026-04-01 16:50:00,Corridor,20.65,43.64,670.06,237.55,0.19,Partially Open,normal
2026-04-01 16:50:00,Rooftop Lounge,20.92,54.93,802.89,553.01,0.64,Open,normal
2026-04-01 17:00:00,Lobby,21.94,49.04,783.16,405.02,0.41,Partially Open,normal
2026-04-01 17:00:00,Gym,23.85,55.3,872.12,499.45,0.48,Open,normal
2026-04-01 17:00:00,Co-working Space,22.48,50.61,1080.0,454.48,0.25,Partially Open,normal
2026-04-01 17:00:00,Corridor,20.39,46.05,669.57,254.76,0.24,Partially Open,normal
2026-04-01 17:00:00,Rooftop Lounge,21.5,52.87,789.77,572.27,0.55,Open,normal
2026-04-01 17:10:00,Lobby,22.15,50.3,807.04,416.65,0.35,Partially Open,normal
2026-04-01 17:10:00,Gym,23.37,58.06,844.32,504.91,0.52,Open,normal
2026-04-01 17:10:00,Co-working Space,23.03,47.96,1076.6,469.09,0.31,Partially Open,normal
2026-04-01 17:10:00,Corridor,20.33,44.73,668.32,277.27,0.09,Closed,normal
2026-04-01 17:10:00,Rooftop Lounge,21.95,54.43,797.15,559.04,0.46,Open,normal
2026-04-01 17:20:00,Lobby,22.29,48.39,783.72,403.56,0.42,Partially Open,normal
2026-04-01 17:20:00,Gym,23.98,57.04,895.95,483.29,0.36,Partially Open,normal
2026-04-01 17:20:00,Co-working Space,22.52,47.79,1061.25,461.14,0.21,Partially Open,normal
2026-04-01 17:20:00,Corridor,20.84,43.73,700.96,259.27,0.16,Partially Open,normal
2026-04-01 17:20:00,Rooftop Lounge,21.75,52.66,792.39,574.65,0.49,Open,normal
2026-04-01 17:30:00,Lobby,21.82,49.23,841.81,402.69,0.5,Open,normal
2026-04-01 17:30:00,Gym,23.34,57.41,866.09,490.91,0.48,Open,normal
2026-04-01 17:30:00,Co-working Space,22.74,47.16,1060.38,475.86,0.21,Partially Open,normal
2026-04-01 17:30:00,Corridor,20.93,46.75,697.14,268.9,0.13,Partially Open,normal
2026-04-01 17:30:00,Rooftop Lounge,21.49,53.19,794.99,567.42,0.56,Open,normal
2026-04-01 17:40:00,Lobby,22.01,50.31,799.5,422.06,0.5,Open,normal
2026-04-01 17:40:00,Gym,23.28,57.08,850.37,493.69,0.52,Open,normal
2026-04-01 17:40:00,Co-working Space,22.91,50.06,1073.05,456.91,0.23,Partially Open,normal
2026-04-01 17:40:00,Corridor,20.84,46.39,680.06,288.27,0.24,Partially Open,normal
2026-04-01 17:40:00,Rooftop Lounge,21.98,53.0,778.37,579.37,0.55,Open,normal
2026-04-01 17:50:00,Lobby,22.56,48.25,839.95,404.22,0.39,Partially Open,normal
2026-04-01 17:50:00,Gym,23.43,55.58,834.58,507.28,0.35,Partially Open,normal
2026-04-01 17:50:00,Co-working Space,22.78,48.59,1072.78,465.83,0.36,Partially Open,normal
2026-04-01 17:50:00,Corridor,20.45,45.04,722.89,298.31,0.11,Closed,normal
2026-04-01 17:50:00,Rooftop Lounge,21.8,51.89,832.39,556.32,0.6,Open,normal
2026-04-01 18:00:00,Lobby,22.92,50.66,784.49,448.08,0.54,Open,normal
2026-04-01 18:00:00,Gym,25.3,63.96,994.74,533.85,0.38,Partially Open,normal
2026-04-01 18:00:00,Co-working Space,22.21,45.76,778.13,476.01,0.31,Partially Open,normal
2026-04-01 18:00:00,Corridor,21.12,44.32,674.37,313.69,0.13,Partially Open,normal
2026-04-01 18:00:00,Rooftop Lounge,22.29,53.08,765.58,570.05,0.47,Open,normal
2026-04-01 18:10:00,Lobby,22.47,48.81,828.24,439.6,0.48,Open,normal
2026-04-01 18:10:00,Gym,25.38,62.8,972.94,524.55,0.47,Open,normal
2026-04-01 18:10:00,Co-working Space,22.17,42.53,774.07,495.55,0.21,Partially Open,normal
2026-04-01 18:10:00,Corridor,20.94,45.77,667.46,294.28,0.27,Partially Open,normal
2026-04-01 18:10:00,Rooftop Lounge,22.77,51.6,771.44,575.34,0.59,Open,normal
2026-04-01 18:20:00,Lobby,22.56,48.11,792.16,445.59,0.36,Partially Open,normal
2026-04-01 18:20:00,Gym,25.47,62.67,1013.38,511.67,0.4,Partially Open,normal
2026-04-01 18:20:00,Co-working Space,22.58,45.67,764.94,473.98,0.29,Partially Open,normal
2026-04-01 18:20:00,Corridor,21.46,46.79,679.77,304.33,0.24,Partially Open,normal
2026-04-01 18:20:00,Rooftop Lounge,22.99,52.21,811.84,597.59,0.6,Open,normal
2026-04-01 18:30:00,Lobby,23.09,49.92,843.65,450.48,0.51,Open,normal
2026-04-01 18:30:00,Gym,25.84,62.53,974.47,521.69,0.46,Open,normal
2026-04-01 18:30:00,Co-working Space,22.41,43.38,756.92,476.83,0.35,Partially Open,normal
2026-04-01 18:30:00,Corridor,21.58,46.64,680.8,291.5,0.25,Partially Open,normal
2026-04-01 18:30:00,Rooftop Lounge,22.4,52.67,804.82,606.15,0.47,Open,normal
2026-04-01 18:40:00,Lobby,22.8,50.39,804.37,463.75,0.46,Open,normal
2026-04-01 18:40:00,Gym,25.5,64.47,1030.04,542.81,0.4,Partially Open,normal
2026-04-01 18:40:00,Co-working Space,22.48,44.07,754.24,480.06,0.38,Partially Open,normal
2026-04-01 18:40:00,Corridor,21.57,45.58,708.25,314.27,0.12,Closed,normal
2026-04-01 18:40:00,Rooftop Lounge,22.59,52.92,817.88,597.23,0.47,Open,normal
2026-04-01 18:50:00,Lobby,22.65,50.38,803.2,435.21,0.46,Open,normal
2026-04-01 18:50:00,Gym,25.73,63.33,1015.31,532.21,0.43,Partially Open,normal
2026-04-01 18:50:00,Co-working Space,22.22,42.19,782.61,491.62,0.26,Partially Open,normal
2026-04-01 18:50:00,Corridor,21.74,44.97,715.66,325.23,0.21,Partially Open,normal
2026-04-01 18:50:00,Rooftop Lounge,23.15,54.86,772.22,596.06,0.61,Open,normal
2026-04-01 19:00:00,Lobby,22.88,48.42,794.2,487.88,0.5,Open,normal
2026-04-01 19:00:00,Gym,25.85,63.54,995.24,550.74,0.5,Open,normal
2026-04-01 19:00:00,Co-working Space,22.37,43.21,761.43,519.43,0.29,Partially Open,normal
2026-04-01 19:00:00,Corridor,21.59,46.61,664.21,330.58,0.24,Partially Open,normal
2026-04-01 19:00:00,Rooftop Lounge,23.71,52.25,791.66,616.46,0.48,Open,normal
2026-04-01 19:10:00,Lobby,23.27,50.16,791.53,479.53,0.53,Open,normal
2026-04-01 19:10:00,Gym,25.88,62.47,992.62,543.83,0.45,Partially Open,normal
2026-04-01 19:10:00,Co-working Space,22.7,43.55,759.92,516.11,0.22,Partially Open,normal
2026-04-01 19:10:00,Corridor,21.4,44.29,719.54,317.16,0.23,Partially Open,normal
2026-04-01 19:10:00,Rooftop Lounge,23.55,53.45,773.37,635.38,0.57,Open,normal
2026-04-01 19:20:00,Lobby,23.44,49.2,847.36,476.18,0.36,Partially Open,normal
2026-04-01 19:20:00,Gym,26.0,61.57,979.27,542.72,0.47,Open,normal
2026-04-01 19:20:00,Co-working Space,22.8,43.37,725.09,504.53,0.23,Partially Open,normal
2026-04-01 19:20:00,Corridor,21.9,46.54,656.9,318.69,0.14,Partially Open,normal
2026-04-01 19:20:00,Rooftop Lounge,23.24,53.62,780.85,634.37,0.55,Open,normal
2026-04-01 19:30:00,Lobby,23.59,50.42,802.69,472.91,0.48,Open,normal
2026-04-01 19:30:00,Gym,26.38,62.16,1030.1,560.92,0.4,Partially Open,normal
2026-04-01 19:30:00,Co-working Space,22.37,43.47,731.95,509.33,0.4,Partially Open,normal
2026-04-01 19:30:00,Corridor,22.06,43.68,719.32,342.71,0.11,Closed,normal
2026-04-01 19:30:00,Rooftop Lounge,23.63,53.17,812.47,610.37,0.51,Open,normal
2026-04-01 19:40:00,Lobby,22.92,49.41,808.92,461.27,0.41,Partially Open,normal
2026-04-01 19:40:00,Gym,26.15,63.94,1018.3,562.61,0.47,Open,normal
2026-04-01 19:40:00,Co-working Space,22.98,43.83,744.06,509.6,0.38,Partially Open,normal
2026-04-01 19:40:00,Corridor,21.87,44.78,655.4,334.68,0.18,Partially Open,normal
2026-04-01 19:40:00,Rooftop Lounge,23.47,54.34,803.83,639.33,0.56,Open,normal
2026-04-01 19:50:00,Lobby,23.48,50.92,836.71,472.07,0.55,Open,normal
2026-04-01 19:50:00,Gym,26.04,64.65,1041.27,541.21,0.44,Partially Open,normal
2026-04-01 19:50:00,Co-working Space,22.92,45.28,755.98,540.24,0.27,Partially Open,normal
2026-04-01 19:50:00,Corridor,21.58,46.33,703.11,347.83,0.12,Closed,normal
2026-04-01 19:50:00,Rooftop Lounge,23.94,54.66,816.08,627.74,0.63,Open,normal
2026-04-01 20:00:00,Lobby,23.75,51.36,782.94,510.66,0.41,Partially Open,normal
2026-04-01 20:00:00,Gym,26.41,61.69,1002.0,570.8,0.44,Partially Open,normal
2026-04-01 20:00:00,Co-working Space,23.11,42.18,730.05,537.02,0.27,Partially Open,normal
2026-04-01 20:00:00,Corridor,21.89,46.98,687.93,355.43,0.12,Partially Open,normal
2026-04-01 20:00:00,Rooftop Lounge,24.31,51.73,823.67,646.65,0.59,Open,normal
2026-04-01 20:10:00,Lobby,23.24,48.37,830.05,479.49,0.5,Open,normal
2026-04-01 20:10:00,Gym,26.46,62.32,1033.98,587.27,0.39,Partially Open,normal
2026-04-01 20:10:00,Co-working Space,22.78,42.8,734.95,525.48,0.39,Partially Open,normal
2026-04-01 20:10:00,Corridor,21.84,45.22,696.78,343.2,0.15,Partially Open,normal
2026-04-01 20:10:00,Rooftop Lounge,24.07,53.19,818.01,639.95,0.52,Open,normal
2026-04-01 20:20:00,Lobby,23.22,51.19,781.69,509.72,0.42,Partially Open,normal
2026-04-01 20:20:00,Gym,26.78,64.43,988.72,580.86,0.49,Open,normal
2026-04-01 20:20:00,Co-working Space,23.38,44.57,763.17,528.36,0.39,Partially Open,normal
2026-04-01 20:20:00,Corridor,21.74,44.04,673.3,363.73,0.18,Partially Open,normal
2026-04-01 20:20:00,Rooftop Lounge,24.47,52.42,823.97,621.02,0.59,Open,normal
2026-04-01 20:30:00,Lobby,23.47,50.76,805.15,507.11,0.46,Open,normal
2026-04-01 20:30:00,Gym,26.19,62.7,1017.67,578.16,0.51,Open,normal
2026-04-01 20:30:00,Co-working Space,23.26,45.21,778.99,545.8,0.27,Partially Open,normal
2026-04-01 20:30:00,Corridor,21.84,44.62,692.63,346.22,0.27,Partially Open,normal
2026-04-01 20:30:00,Rooftop Lounge,24.47,52.16,780.66,652.51,0.48,Open,normal
2026-04-01 20:40:00,Lobby,23.92,51.13,810.89,491.44,0.4,Partially Open,normal
2026-04-01 20:40:00,Gym,26.74,64.1,1005.61,594.37,0.54,Open,normal
2026-04-01 20:40:00,Co-working Space,23.27,42.27,777.97,517.5,0.26,Partially Open,normal
2026-04-01 20:40:00,Corridor,22.44,46.38,717.53,338.58,0.15,Partially Open,normal
2026-04-01 20:40:00,Rooftop Lounge,24.44,54.05,793.99,638.49,0.48,Open,normal
2026-04-01 20:50:00,Lobby,23.8,50.68,830.81,488.83,0.49,Open,normal
2026-04-01 20:50:00,Gym,26.94,61.91,972.87,569.12,0.44,Partially Open,normal
2026-04-01 20:50:00,Co-working Space,23.36,43.7,758.07,521.76,0.26,Partially Open,normal
2026-04-01 20:50:00,Corridor,21.94,45.0,695.51,344.2,0.12,Partially Open,normal
2026-04-01 20:50:00,Rooftop Lounge,24.46,54.26,774.21,637.87,0.64,Open,normal
2026-04-01 21:00:00,Lobby,23.32,48.77,788.7,499.3,0.36,Partially Open,normal
2026-04-01 21:00:00,Gym,24.94,57.11,870.56,566.06,0.47,Open,normal
2026-04-01 21:00:00,Co-working Space,23.34,45.22,747.18,527.14,0.24,Partially Open,normal
2026-04-01 21:00:00,Corridor,22.08,43.77,705.74,357.15,0.17,Partially Open,normal
2026-04-01 21:00:00,Rooftop Lounge,24.38,53.67,823.24,641.28,0.55,Open,normal
2026-04-01 21:10:00,Lobby,23.74,48.71,799.13,512.13,0.51,Open,normal
2026-04-01 21:10:00,Gym,25.32,57.32,840.26,584.34,0.39,Partially Open,normal
2026-04-01 21:10:00,Co-working Space,23.48,45.38,741.99,547.7,0.2,Partially Open,normal
2026-04-01 21:10:00,Corridor,22.31,43.83,665.18,371.18,0.2,Partially Open,normal
2026-04-01 21:10:00,Rooftop Lounge,24.14,52.25,764.51,643.69,0.52,Open,normal
2026-04-01 21:20:00,Lobby,23.93,51.55,820.36,484.0,0.5,Open,normal
2026-04-01 21:20:00,Gym,25.04,57.9,857.09,564.36,0.53,Open,normal
2026-04-01 21:20:00,Co-working Space,22.9,42.83,767.08,535.78,0.23,Partially Open,normal
2026-04-01 21:20:00,Corridor,22.56,46.38,662.33,370.25,0.18,Partially Open,normal
2026-04-01 21:20:00,Rooftop Lounge,24.36,51.45,802.69,641.08,0.56,Open,normal
2026-04-01 21:30:00,Lobby,23.72,50.02,788.07,513.82,0.39,Partially Open,normal
2026-04-01 21:30:00,Gym,24.69,57.1,847.75,572.43,0.55,Open,normal
2026-04-01 21:30:00,Co-working Space,23.08,43.88,774.75,553.4,1.0,Open,stuck_vent
2026-04-01 21:30:00,Corridor,22.16,44.04,666.11,353.9,0.24,Partially Open,normal
2026-04-01 21:30:00,Rooftop Lounge,24.72,54.35,823.34,663.34,0.61,Open,normal
2026-04-01 21:40:00,Lobby,23.86,49.96,784.48,517.4,0.37,Partially Open,normal
2026-04-01 21:40:00,Gym,24.89,57.92,894.65,585.43,0.38,Partially Open,normal
2026-04-01 21:40:00,Co-working Space,23.0,42.51,748.42,534.85,1.0,Open,stuck_vent
2026-04-01 21:40:00,Corridor,21.96,44.08,662.02,375.12,0.25,Partially Open,normal
2026-04-01 21:40:00,Rooftop Lounge,24.56,51.69,818.95,639.06,0.56,Open,normal
2026-04-01 21:50:00,Lobby,23.37,50.5,810.41,493.15,0.52,Open,normal
2026-04-01 21:50:00,Gym,24.81,55.82,856.11,576.08,0.51,Open,normal
2026-04-01 21:50:00,Co-working Space,22.95,44.39,739.88,523.93,1.0,Open,stuck_vent
2026-04-01 21:50:00,Corridor,22.26,45.75,669.24,369.22,0.09,Closed,normal
2026-04-01 21:50:00,Rooftop Lounge,24.23,52.89,779.62,631.16,0.64,Open,normal
2026-04-01 22:00:00,Lobby,22.62,48.06,743.79,496.87,0.44,Partially Open,normal
2026-04-01 22:00:00,Gym,25.09,57.43,872.66,581.34,0.42,Partially Open,normal
2026-04-01 22:00:00,Co-working Space,22.83,43.15,729.28,516.29,1.0,Open,stuck_vent
2026-04-01 22:00:00,Corridor,22.45,46.0,701.41,334.81,0.17,Partially Open,normal
2026-04-01 22:00:00,Rooftop Lounge,24.19,54.02,790.88,632.22,0.53,Open,normal
2026-04-01 22:10:00,Lobby,22.72,48.53,739.1,485.27,0.35,Partially Open,normal
2026-04-01 22:10:00,Gym,24.79,54.87,843.14,588.83,0.39,Partially Open,normal
2026-04-01 22:10:00,Co-working Space,22.74,42.71,731.72,522.86,1.0,Open,stuck_vent
2026-04-01 22:10:00,Corridor,21.7,44.73,716.94,371.92,0.15,Partially Open,normal
2026-04-01 22:10:00,Rooftop Lounge,24.31,54.34,780.02,622.37,0.48,Open,normal
2026-04-01 22:20:00,Lobby,22.57,45.67,716.56,494.84,0.42,Partially Open,normal
2026-04-01 22:20:00,Gym,24.67,56.87,872.27,573.39,0.41,Partially Open,normal
2026-04-01 22:20:00,Co-working Space,23.19,42.75,766.41,539.09,1.0,Open,stuck_vent
2026-04-01 22:20:00,Corridor,21.98,45.36,698.19,335.76,0.18,Partially Open,normal
2026-04-01 22:20:00,Rooftop Lounge,23.94,51.48,797.95,644.43,0.46,Open,normal
2026-04-01 22:30:00,Lobby,22.59,47.17,733.69,501.57,0.39,Partially Open,normal
2026-04-01 22:30:00,Gym,25.07,56.96,848.35,563.25,0.39,Partially Open,normal
2026-04-01 22:30:00,Co-working Space,22.85,45.34,746.67,523.75,1.0,Open,stuck_vent
2026-04-01 22:30:00,Corridor,22.41,45.13,718.79,334.77,0.19,Partially Open,normal
2026-04-01 22:30:00,Rooftop Lounge,23.88,54.6,803.88,617.32,0.64,Open,normal
2026-04-01 22:40:00,Lobby,23.07,48.58,733.78,475.38,0.31,Partially Open,normal
2026-04-01 22:40:00,Gym,24.7,56.84,864.34,552.49,0.49,Open,normal
2026-04-01 22:40:00,Co-working Space,22.75,44.6,757.47,518.57,1.0,Open,stuck_vent
2026-04-01 22:40:00,Corridor,22.27,45.5,672.75,336.27,0.26,Partially Open,normal
2026-04-01 22:40:00,Rooftop Lounge,24.04,54.76,780.75,640.67,0.52,Open,normal
2026-04-01 22:50:00,Lobby,22.58,46.82,688.78,473.41,0.39,Partially Open,normal
2026-04-01 22:50:00,Gym,25.15,56.37,896.34,579.81,0.52,Open,normal
2026-04-01 22:50:00,Co-working Space,22.75,45.08,732.82,514.64,1.0,Open,stuck_vent
2026-04-01 22:50:00,Corridor,22.29,43.96,709.39,367.34,0.1,Closed,normal
2026-04-01 22:50:00,Rooftop Lounge,24.05,54.33,784.05,623.41,0.6,Open,normal
2026-04-01 06:00:00,Lobby,22.95,48.42,683.56,484.15,0.34,Partially Open,normal
2026-04-01 06:00:00,Gym,25.34,55.25,850.02,577.17,0.52,Open,normal
2026-04-01 06:00:00,Co-working Space,23.24,44.07,752.34,531.39,0.21,Partially Open,normal
2026-04-01 06:00:00,Corridor,22.46,46.04,704.43,372.33,0.22,Partially Open,normal
2026-04-01 06:00:00,Rooftop Lounge,23.44,50.73,672.09,638.82,0.54,Open,normal
2026-04-01 06:10:00,Lobby,22.97,47.4,687.94,496.92,0.29,Partially Open,normal
2026-04-01 06:10:00,Gym,24.75,57.97,889.81,571.95,0.48,Open,normal
2026-04-01 06:10:00,Co-working Space,23.38,45.17,741.26,538.89,0.21,Partially Open,normal
2026-04-01 06:10:00,Corridor,22.44,43.47,716.2,351.75,0.14,Partially Open,normal
2026-04-01 06:10:00,Rooftop Lounge,23.32,48.71,638.39,630.6,0.64,Open,normal
2026-04-01 06:20:00,Lobby,23.13,47.65,735.4,510.96,0.26,Partially Open,normal
2026-04-01 06:20:00,Gym,25.43,57.34,839.01,571.05,0.35,Partially Open,normal
2026-04-01 06:20:00,Co-working Space,23.54,43.68,726.45,531.67,0.4,Partially Open,normal
2026-04-01 06:20:00,Corridor,22.48,44.77,712.58,356.08,0.25,Partially Open,normal
2026-04-01 06:20:00,Rooftop Lounge,23.16,49.69,670.13,662.58,0.65,Open,normal
2026-04-01 06:30:00,Lobby,23.1,46.7,682.12,519.15,0.26,Partially Open,normal
2026-04-01 06:30:00,Gym,25.31,56.4,876.07,573.47,0.38,Partially Open,normal
2026-04-01 06:30:00,Co-working Space,23.14,43.36,789.18,531.22,0.34,Partially Open,normal
2026-04-01 06:30:00,Corridor,22.43,46.72,703.39,361.71,0.14,Partially Open,normal
2026-04-01 06:30:00,Rooftop Lounge,23.55,49.92,676.34,652.6,0.54,Open,normal
2026-04-01 06:40:00,Lobby,22.64,47.31,689.72,492.72,0.43,Partially Open,normal
2026-04-01 06:40:00,Gym,25.45,56.47,858.2,587.93,0.36,Partially Open,normal
2026-04-01 06:40:00,Co-working Space,23.34,45.59,725.91,550.15,0.29,Partially Open,normal
2026-04-01 06:40:00,Corridor,22.45,44.85,711.22,355.42,0.28,Partially Open,normal
2026-04-01 06:40:00,Rooftop Lounge,23.01,49.16,610.71,661.77,0.55,Open,normal
2026-04-01 06:50:00,Lobby,22.65,47.02,730.67,504.74,0.34,Partially Open,normal
2026-04-01 06:50:00,Gym,25.05,57.44,879.03,563.94,0.49,Open,normal
2026-04-01 06:50:00,Co-working Space,23.24,45.02,760.1,547.18,0.22,Partially Open,normal
2026-04-01 06:50:00,Corridor,22.48,46.87,722.22,372.0,0.21,Partially Open,normal
2026-04-01 06:50:00,Rooftop Lounge,23.4,50.87,666.98,657.53,0.6,Open,normal
